Tile	Base	Mean	sample
2101	9	0.3354629719955682	ERR187490
2101	10	0.3674346339262726	ERR187490
2101	11	0.3835724656270898	ERR187490
2101	12	0.3791874393777732	ERR187490
2101	13	0.39159458346868803	ERR187490
2101	14	0.5505076849630157	ERR187490
2101	15	0.5343515588284546	ERR187490
2101	16	0.5891194684951131	ERR187490
2101	17	0.6083005673805104	ERR187490
2101	18	0.5279214888917423	ERR187490
2101	19	0.49766173142885606	ERR187490
2101	20	0.4542783822374048	ERR187490
2101	21	0.5249948066172792	ERR187490
2101	22	0.5333147728021004	ERR187490
2101	23	0.5742300871339836	ERR187490
2101	24	0.5733053686438083	ERR187490
2101	25	0.5066718575600433	ERR187490
2101	26	0.543541743076652	ERR187490
2101	27	0.6382301731229063	ERR187490
2101	28	0.6991050986923781	ERR187490
2102	1	0.38017106808822376	ERR187490
2102	2	0.3482489566163878	ERR187490
2102	3	0.3257153223346876	ERR187490
2102	4	0.2053232388360584	ERR187490
2102	5	0.2051061964514318	ERR187490
2102	6	0.23794387719687649	ERR187490
2102	7	0.28434359961858746	ERR187490
2102	8	0.2531430963736696	ERR187490
2102	9	0.2964806132154081	ERR187490
2102	10	0.31646631800507663	ERR187490
2102	11	0.26670028267945867	ERR187490
2102	12	0.3139550623379961	ERR187490
2102	13	0.3092127788068879	ERR187490
2102	14	0.4696838019933338	ERR187490
2102	15	0.43116817226979975	ERR187490
2102	16	0.42784570578381675	ERR187490
2102	17	0.4607629021484172	ERR187490
2102	18	0.40453337112925425	ERR187490
2102	19	0.4478169150111668	ERR187490
2102	20	0.42235148410696155	ERR187490
2102	21	0.4095035308529589	ERR187490
2102	22	0.3393315358208753	ERR187490
2102	23	0.41821317171856975	ERR187490
2102	24	0.452960135854795	ERR187490
2102	25	0.36642321731140726	ERR187490
2102	26	0.3940393873860373	ERR187490
2102	27	0.4977483781612193	ERR187490
2102	28	0.5688704169281564	ERR187490
2103	1	0.34408945345111874	ERR187490
2103	2	0.3318610148736454	ERR187490
2103	3	0.3081233387263822	ERR187490
2103	4	0.16146118736039483	ERR187490
2103	5	0.2161137805874489	ERR187490
2103	6	0.19436179261307984	ERR187490
2103	7	0.19652325209245447	ERR187490
2103	8	0.23242116295929094	ERR187490
2103	9	0.26294538226940745	ERR187490
2103	10	0.2769639869487648	ERR187490
2103	11	0.25955582236789354	ERR187490
2103	12	0.27950884313936086	ERR187490
2103	13	0.29881614125563516	ERR187490
2103	14	0.4175124449759551	ERR187490
2103	15	0.3711673349737623	ERR187490
2103	16	0.41291991924487803	ERR187490
2103	17	0.40788822916556455	ERR187490
2103	18	0.40818855003510635	ERR187490
2103	19	0.37900980502013937	ERR187490
2103	20	0.364989787422104	ERR187490
2103	21	0.37607255320467203	ERR187490
2103	22	0.4110676827151849	ERR187490
2103	23	0.4670118620224599	ERR187490
2103	24	0.38462505653252776	ERR187490
2103	25	0.46116599391464774	ERR187490
2103	26	0.4607974504030494	ERR187490
2103	27	0.48631126736397334	ERR187490
2103	28	0.32363675928404945	ERR187490
2104	1	0.2901185711622887	ERR187490
2104	2	0.26766896327603007	ERR187490
2104	3	0.22863209551734798	ERR187490
2104	4	0.13819006023476987	ERR187490
2104	5	0.18746979021889132	ERR187490
2104	6	0.20751166847005464	ERR187490
2104	7	0.21779055375589707	ERR187490
2104	8	0.21268882900020714	ERR187490
2104	9	0.22542477950041473	ERR187490
2104	10	0.2611092550449641	ERR187490
2104	11	0.25618442826607435	ERR187490
2104	12	0.27889078513696575	ERR187490
2104	13	0.2714203994386395	ERR187490
2104	14	0.37376303280286294	ERR187490
2104	15	0.3590035042815458	ERR187490
2104	16	0.37135777463574726	ERR187490
2104	17	0.3606054383509232	ERR187490
2104	18	0.36070634919050804	ERR187490
2104	19	0.3614865852059026	ERR187490
2104	20	0.3614492524701589	ERR187490
2104	21	0.3439180817691181	ERR187490
2104	22	0.2396690148305609	ERR187490
2104	23	0.3677946928961333	ERR187490
2104	24	0.36292620545157206	ERR187490
2104	25	0.35776520865339734	ERR187490
2104	26	0.39290951936856544	ERR187490
2104	27	0.30888706374089026	ERR187490
2104	28	0.30592828284498097	ERR187490
2105	1	0.1371152462393468	ERR187490
2105	2	0.16481671169400158	ERR187490
2105	3	0.145385842774175	ERR187490
2105	4	0.09964877215867318	ERR187490
2105	5	0.10137286940784662	ERR187490
2105	6	0.13746872630684237	ERR187490
2105	7	0.11739541368265094	ERR187490
2105	8	0.11724388360023141	ERR187490
2105	9	0.16581472138392428	ERR187490
2105	10	0.16656021323090187	ERR187490
2105	11	0.1276535913834067	ERR187490
2105	12	0.1742934324376577	ERR187490
2105	13	0.17848977760937856	ERR187490
2105	14	0.23327567434656515	ERR187490
2105	15	0.24632550929671737	ERR187490
2105	16	0.20014902346657237	ERR187490
2105	17	0.18073783383784559	ERR187490
2105	18	0.2258188716324625	ERR187490
2105	19	0.20151916831601824	ERR187490
2105	20	0.18194544642937416	ERR187490
2105	21	0.1910586340279039	ERR187490
2105	22	0.2609516835303225	ERR187490
2105	23	0.2735475152884561	ERR187490
2105	24	0.30408717622729853	ERR187490
2105	25	0.28957421885223766	ERR187490
2105	26	0.14833010453052964	ERR187490
2105	27	0.3430228916040221	ERR187490
2105	28	0.46018272558948325	ERR187490
2106	1	-0.050760125392571354	ERR187490
2106	2	-0.018041379763431564	ERR187490
2106	3	-0.0457387478515372	ERR187490
2106	4	-0.006790229270315251	ERR187490
2106	5	-0.008490868369229077	ERR187490
2106	6	0.013375808892362784	ERR187490
2106	7	-6.080948233417871E-4	ERR187490
2106	8	0.006501331657680964	ERR187490
2106	9	0.03370814798284272	ERR187490
2106	10	-0.0452551731972477	ERR187490
2106	11	-0.01618380099330352	ERR187490
2106	12	-0.043827691106614	ERR187490
2106	13	0.019975513602432216	ERR187490
2106	14	-0.010503815714145048	ERR187490
2106	15	-0.026451779739552705	ERR187490
2106	16	-0.343818227204423	ERR187490
2106	17	-0.16606113772864717	ERR187490
2106	18	-0.0789038772367121	ERR187490
2106	19	-0.017890430539395652	ERR187490
2106	20	-0.05254247034797288	ERR187490
2106	21	-0.12431918932223596	ERR187490
2106	22	-0.059908965555813154	ERR187490
2106	23	-0.07899703679036207	ERR187490
2106	24	-0.08205262092471344	ERR187490
2106	25	-0.11315043032946903	ERR187490
2106	26	-0.12100208391339606	ERR187490
2106	27	-0.12765252141832661	ERR187490
2106	28	0.12813001620290265	ERR187490
2107	1	-0.1527594587436667	ERR187490
2107	2	-0.15588514762683303	ERR187490
2107	3	-0.1786031813281781	ERR187490
2107	4	-0.08886289400071945	ERR187490
2107	5	-0.11868551878829692	ERR187490
2107	6	-0.12273714536275548	ERR187490
2107	7	-0.11823009886245472	ERR187490
2107	8	-0.11915599371273089	ERR187490
2107	9	-0.13139711567779955	ERR187490
2107	10	-0.17862324332912038	ERR187490
2107	11	-0.17106536523518656	ERR187490
2107	12	-0.1839109568617232	ERR187490
2107	13	-0.14617513195603493	ERR187490
2107	14	-0.213734559188552	ERR187490
2107	15	-0.24745528241142978	ERR187490
2107	16	-0.22141839170481603	ERR187490
2107	17	-0.2734479192774586	ERR187490
2107	18	-0.27327726765668814	ERR187490
2107	19	-0.1796892430638195	ERR187490
2107	20	-0.1789402552492092	ERR187490
2107	21	-0.182877970938641	ERR187490
2107	22	-0.1857721470719298	ERR187490
2107	23	-0.12348517802145409	ERR187490
2107	24	-0.10115868326059285	ERR187490
2107	25	-0.15779730112598145	ERR187490
2107	26	-0.23267019037771064	ERR187490
2107	27	-0.20486002693709082	ERR187490
2107	28	-0.25433410155533664	ERR187490
2108	1	-0.523258537238334	ERR187490
2108	2	-0.3909017640351209	ERR187490
2108	3	-0.34601450247003385	ERR187490
2108	4	-0.23011013223275256	ERR187490
2108	5	-0.23077903967147506	ERR187490
2108	6	-0.44275495258310826	ERR187490
2108	7	-0.31977449050405227	ERR187490
2108	8	-0.5106675922221982	ERR187490
2108	9	-0.5227323274408278	ERR187490
2108	10	-0.5368141616467383	ERR187490
2108	11	-0.500804009468176	ERR187490
2108	12	-0.6725042963750667	ERR187490
2108	13	-0.5040491843444386	ERR187490
2108	14	-0.8599797638799913	ERR187490
2108	15	-1.0713042068333323	ERR187490
2108	16	-0.8318024927149921	ERR187490
2108	17	-0.733581729912693	ERR187490
2108	18	-0.7180300814757814	ERR187490
2108	19	-0.7005701643534579	ERR187490
2108	20	-0.5082180327098555	ERR187490
2108	21	-0.6025615585163493	ERR187490
2108	22	-0.7763841574782688	ERR187490
2108	23	-0.5346564305021815	ERR187490
2108	24	-0.6228554868681968	ERR187490
2108	25	-0.8103228945329164	ERR187490
2108	26	-0.8122298872794644	ERR187490
2108	27	-0.9077586602594039	ERR187490
2108	28	-0.7550136197445809	ERR187490
2201	1	0.4201388841427729	ERR187490
2201	2	0.35939928491711726	ERR187490
2201	3	0.31995119441604203	ERR187490
2201	4	0.19968628397325716	ERR187490
2201	5	0.22705655908521294	ERR187490
2201	6	0.22013723052459966	ERR187490
2201	7	0.2508997979783558	ERR187490
2201	8	0.24578054607525956	ERR187490
2201	9	0.3039188076600041	ERR187490
2201	10	0.3180855571847587	ERR187490
2201	11	0.34897875766121444	ERR187490
2201	12	0.3515561401791203	ERR187490
2201	13	0.34411126428940264	ERR187490
2201	14	0.47686112675160786	ERR187490
2201	15	0.5123645401486812	ERR187490
2201	16	0.4914776788345634	ERR187490
2201	17	0.5102684774958135	ERR187490
2201	18	0.45166476216874685	ERR187490
2201	19	0.39976974778431895	ERR187490
2201	20	0.46648344742640546	ERR187490
2201	21	0.44938727898047404	ERR187490
2201	22	0.5099179744906053	ERR187490
2201	23	0.5408849936294899	ERR187490
2201	24	0.48654987286808904	ERR187490
2201	25	0.4552908409158718	ERR187490
2201	26	0.4936802472317794	ERR187490
2201	27	0.3792482886982498	ERR187490
2201	28	0.53582908586813	ERR187490
2202	1	0.3856461470077761	ERR187490
2202	2	0.3564230859240709	ERR187490
2202	3	0.29843616737158385	ERR187490
2202	4	0.19976724808835655	ERR187490
2202	5	0.21303887889555995	ERR187490
2202	6	0.2084667419096604	ERR187490
2202	7	0.221407083527275	ERR187490
2202	8	0.24288614875712966	ERR187490
2202	9	0.2849117138773849	ERR187490
2202	10	0.27883024557237235	ERR187490
2202	11	0.3071110272005271	ERR187490
2202	12	0.3103103676750223	ERR187490
2202	13	0.2920847010799861	ERR187490
2202	14	0.39244054190453426	ERR187490
2202	15	0.3908489198326919	ERR187490
2202	16	0.45600471753365923	ERR187490
2202	17	0.39108113386212295	ERR187490
2202	18	0.4262480607720036	ERR187490
2202	19	0.45283405885960804	ERR187490
2202	20	0.4093975127022773	ERR187490
2202	21	0.4202962443868472	ERR187490
2202	22	0.33798128760164303	ERR187490
2202	23	0.34462994933633695	ERR187490
2202	24	0.44973081369670354	ERR187490
2202	25	0.517431329933693	ERR187490
2202	26	0.5569275223709056	ERR187490
2202	27	0.4693746384137114	ERR187490
2202	28	0.3918536874896006	ERR187490
2203	1	0.34914688308548847	ERR187490
2203	2	0.3145929727747969	ERR187490
2203	3	0.290269475852341	ERR187490
2203	4	0.16365395717904363	ERR187490
2203	5	0.1855618492987361	ERR187490
2203	6	0.20982852885416747	ERR187490
2203	7	0.241503588295231	ERR187490
2203	8	0.21686123898926013	ERR187490
2203	9	0.2424030965577728	ERR187490
2203	10	0.27538049662179276	ERR187490
2203	11	0.2966603933446379	ERR187490
2203	12	0.28085073565055296	ERR187490
2203	13	0.24862807784872132	ERR187490
2203	14	0.3555412570254788	ERR187490
2203	15	0.39907646658384976	ERR187490
2203	16	0.4191528732516616	ERR187490
2203	17	0.42611624508556645	ERR187490
2203	18	0.3950211520389715	ERR187490
2203	19	0.4058336585284863	ERR187490
2203	20	0.39062449843983416	ERR187490
2203	21	0.4364440843345747	ERR187490
2203	22	0.4207930974288985	ERR187490
2203	23	0.4641671382081327	ERR187490
2203	24	0.4225932530194072	ERR187490
2203	25	0.5091186336818865	ERR187490
2203	26	0.46616430092485217	ERR187490
2203	27	0.4371700742866196	ERR187490
2203	28	0.20356231254545776	ERR187490
2204	1	0.30097308186753224	ERR187490
2204	2	0.25873657000807526	ERR187490
2204	3	0.18463077184640042	ERR187490
2204	4	0.12556849653088875	ERR187490
2204	5	0.15557644319898856	ERR187490
2204	6	0.14511799837084283	ERR187490
2204	7	0.12045779842100046	ERR187490
2204	8	0.13661540820371698	ERR187490
2204	9	0.195527844527966	ERR187490
2204	10	0.18785971103665133	ERR187490
2204	11	0.23623189502434627	ERR187490
2204	12	0.2118818179819968	ERR187490
2204	13	0.194174793726269	ERR187490
2204	14	0.2570041113152257	ERR187490
2204	15	0.2689851896377391	ERR187490
2204	16	0.3352505940957542	ERR187490
2204	17	0.2699903812190456	ERR187490
2204	18	0.2584234222133972	ERR187490
2204	19	0.2899921008510944	ERR187490
2204	20	0.3091221633527894	ERR187490
2204	21	0.2352693145458602	ERR187490
2204	22	0.25591215230888764	ERR187490
2204	23	0.31201257830588247	ERR187490
2204	24	0.32267692390790614	ERR187490
2204	25	0.2877779410190726	ERR187490
2204	26	0.32888532463808673	ERR187490
2204	27	0.3274364372420564	ERR187490
2204	28	0.1966882426708949	ERR187490
2205	1	0.12049863149196227	ERR187490
2205	2	0.12257454958066205	ERR187490
2205	3	0.10497137521776523	ERR187490
2205	4	0.046968194231055804	ERR187490
2205	5	0.08989457538863377	ERR187490
2205	6	0.07479202378654293	ERR187490
2205	7	0.08273216110914916	ERR187490
2205	8	0.09323966844770837	ERR187490
2205	9	0.11233962620334381	ERR187490
2205	10	0.12262310426697809	ERR187490
2205	11	0.08613115684637052	ERR187490
2205	12	0.13015551874951825	ERR187490
2205	13	0.14328857924692073	ERR187490
2205	14	0.15508933956694904	ERR187490
2205	15	0.18448549842030104	ERR187490
2205	16	0.1712874808169147	ERR187490
2205	17	0.1414079277454121	ERR187490
2205	18	0.1161841930584302	ERR187490
2205	19	0.15907892858317751	ERR187490
2205	20	0.1495147464288138	ERR187490
2205	21	0.1825136270605654	ERR187490
2205	22	0.13555454293352653	ERR187490
2205	23	0.22011435199382845	ERR187490
2205	24	0.20705836546029843	ERR187490
2205	25	0.16268244167943635	ERR187490
2205	26	0.1428305820484681	ERR187490
2205	27	0.3434374742129549	ERR187490
2205	28	0.40208619274796575	ERR187490
2206	1	0.015533415299529452	ERR187490
2206	2	-0.0010478831507896302	ERR187490
2206	3	-0.03616714587254677	ERR187490
2206	4	-0.009519063237561909	ERR187490
2206	5	-0.0184899209501026	ERR187490
2206	6	0.003970116460195072	ERR187490
2206	7	0.01435490023094843	ERR187490
2206	8	-0.03395835788241186	ERR187490
2206	9	8.945311235848408E-4	ERR187490
2206	10	-0.03836258784168223	ERR187490
2206	11	-0.08778244400444635	ERR187490
2206	12	-0.10539925928098626	ERR187490
2206	13	-0.09332691815114202	ERR187490
2206	14	-0.0026918334864873827	ERR187490
2206	15	-0.05648452129918269	ERR187490
2206	16	-0.1002425517679768	ERR187490
2206	17	-0.11164369596490076	ERR187490
2206	18	-0.07093738021441709	ERR187490
2206	19	-0.06257176791031327	ERR187490
2206	20	-0.06595970509945914	ERR187490
2206	21	-0.0366705893653716	ERR187490
2206	22	-0.04214480648374064	ERR187490
2206	23	-0.10756077533189767	ERR187490
2206	24	-0.06409629157154484	ERR187490
2206	25	-0.027516176627990774	ERR187490
2206	26	-0.12113554543569904	ERR187490
2206	27	-0.09940374527235463	ERR187490
2206	28	-0.015560125493223609	ERR187490
2207	1	-0.1515801849292231	ERR187490
2207	2	-0.13702544492721813	ERR187490
2207	3	-0.13130661243484099	ERR187490
2207	4	-0.07908574055254292	ERR187490
2207	5	-0.10034958884978806	ERR187490
2207	6	-0.07873629947869176	ERR187490
2207	7	-0.05246674970185694	ERR187490
2207	8	-0.06980480451539961	ERR187490
2207	9	-0.12134158026569253	ERR187490
2207	10	-0.1849624436816555	ERR187490
2207	11	-0.14895937562469896	ERR187490
2207	12	-0.409958732427242	ERR187490
2207	13	-0.34309807250904356	ERR187490
2207	14	-0.2844348659270537	ERR187490
2207	15	-0.18678731258804504	ERR187490
2207	16	-0.22275115717586402	ERR187490
2207	17	-0.18286108087887953	ERR187490
2207	18	-0.23685408457291857	ERR187490
2207	19	-0.1429280642526436	ERR187490
2207	20	-0.2028886293642458	ERR187490
2207	21	-0.18587278712839606	ERR187490
2207	22	-0.16402728892990126	ERR187490
2207	23	-0.09933147208375459	ERR187490
2207	24	-0.1455911718560472	ERR187490
2207	25	-0.15485122375738314	ERR187490
2207	26	-0.10738221918641955	ERR187490
2207	27	-0.06338012883973221	ERR187490
2207	28	-0.20704909943162164	ERR187490
2208	1	-0.6053645694413632	ERR187490
2208	2	-0.37640200692368353	ERR187490
2208	3	-0.4083004301147355	ERR187490
2208	4	-0.21004012661404659	ERR187490
2208	5	-0.26676995226976885	ERR187490
2208	6	-0.24921208315594612	ERR187490
2208	7	-0.24395925341509894	ERR187490
2208	8	-0.26466918594914546	ERR187490
2208	9	-0.3188751178157503	ERR187490
2208	10	-0.38429443060338997	ERR187490
2208	11	-0.4894394730881686	ERR187490
2208	12	-0.4791560486354527	ERR187490
2208	13	-0.40597118074791894	ERR187490
2208	14	-0.5438711855433596	ERR187490
2208	15	-0.5461501401377618	ERR187490
2208	16	-0.8068399020296511	ERR187490
2208	17	-0.6556834327685337	ERR187490
2208	18	-0.8210548045842572	ERR187490
2208	19	-0.5034285847417479	ERR187490
2208	20	-0.8259361314237026	ERR187490
2208	21	-0.510637643484344	ERR187490
2208	22	-0.41418932758718796	ERR187490
2208	23	-0.3673053807986264	ERR187490
2208	24	-0.35945707445051056	ERR187490
2208	25	-0.42546963892123557	ERR187490
2208	26	-0.45675609872768064	ERR187490
2208	27	-0.38755669055485953	ERR187490
2208	28	-0.4972595117469325	ERR187490
2301	1	0.4430105412750436	ERR187490
2301	2	0.3851518467247601	ERR187490
2301	3	0.3484126300947423	ERR187490
2301	4	0.2086803951718892	ERR187490
2301	5	0.23592273173977674	ERR187490
2301	6	0.2587408325861986	ERR187490
2301	7	0.2991562922003794	ERR187490
2301	8	0.28731379881730135	ERR187490
2301	9	0.33286951756117134	ERR187490
2301	10	0.3742604376584495	ERR187490
2301	11	0.3535583580733359	ERR187490
2301	12	0.3581146864186522	ERR187490
2301	13	0.34472784603968876	ERR187490
2301	14	0.5018008607561768	ERR187490
2301	15	0.5124691310916134	ERR187490
2301	16	0.5430697249378724	ERR187490
2301	17	0.5307297314418307	ERR187490
2301	18	0.5364012370506686	ERR187490
2301	19	0.49391437651937764	ERR187490
2301	20	0.4560956304420287	ERR187490
2301	21	0.5154857375404092	ERR187490
2301	22	0.45719325994977567	ERR187490
2301	23	0.5691587339664892	ERR187490
2301	24	0.4791202744587082	ERR187490
2301	25	0.6065005280037497	ERR187490
2301	26	0.46293027288069766	ERR187490
2301	27	0.4696286181117202	ERR187490
2301	28	0.4650415833375945	ERR187490
2302	1	0.43228380399423827	ERR187490
2302	2	0.3933383825098815	ERR187490
2302	3	0.31962574231544494	ERR187490
2302	4	0.2181949830697718	ERR187490
2302	5	0.24439283683397406	ERR187490
2302	6	0.22187244587070154	ERR187490
2302	7	0.2748014765174105	ERR187490
2302	8	0.2692091283900382	ERR187490
2302	9	0.34365571535703054	ERR187490
2302	10	0.35610868174718036	ERR187490
2302	11	0.3326934520616973	ERR187490
2302	12	0.34796187893157793	ERR187490
2302	13	0.3435754590018405	ERR187490
2302	14	0.46997424278877986	ERR187490
2302	15	0.4606684584332186	ERR187490
2302	16	0.5028232565755388	ERR187490
2302	17	0.5170029546212902	ERR187490
2302	18	0.4753042898965987	ERR187490
2302	19	0.41347661848349304	ERR187490
2302	20	0.40445339840014327	ERR187490
2302	21	0.5318468386060502	ERR187490
2302	22	0.4770974699468624	ERR187490
2302	23	0.4148230087946274	ERR187490
2302	24	0.5092519293060604	ERR187490
2302	25	0.5506518674491474	ERR187490
2302	26	0.5284093056324579	ERR187490
2302	27	0.5537151419260766	ERR187490
2302	28	0.4719021452288601	ERR187490
2303	1	0.3302426925519768	ERR187490
2303	2	0.32990530159286635	ERR187490
2303	3	0.30242318115906386	ERR187490
2303	4	0.17285783865521864	ERR187490
2303	5	0.21980626496394962	ERR187490
2303	6	0.207785546552266	ERR187490
2303	7	0.22164331501279833	ERR187490
2303	8	0.23220843819937187	ERR187490
2303	9	0.29681147491969995	ERR187490
2303	10	0.29029731065989495	ERR187490
2303	11	0.27477552396701554	ERR187490
2303	12	0.30668842813511077	ERR187490
2303	13	0.3017316695413683	ERR187490
2303	14	0.42539003364532135	ERR187490
2303	15	0.4561983954533204	ERR187490
2303	16	0.435842899558736	ERR187490
2303	17	0.4352042089251782	ERR187490
2303	18	0.4251686110888926	ERR187490
2303	19	0.4149742220369461	ERR187490
2303	20	0.35174888190443454	ERR187490
2303	21	0.4067571238780232	ERR187490
2303	22	0.42696819405210107	ERR187490
2303	23	0.07681839518447475	ERR187490
2303	24	0.3129853471297537	ERR187490
2303	25	0.39060518663053045	ERR187490
2303	26	0.46218291838334125	ERR187490
2303	27	0.3312241164851528	ERR187490
2303	28	0.5301756829544502	ERR187490
2304	1	0.2677975539240265	ERR187490
2304	2	0.24443725131598626	ERR187490
2304	3	0.20546427213423613	ERR187490
2304	4	0.11998937813076793	ERR187490
2304	5	0.15097776507791139	ERR187490
2304	6	0.16567568983091974	ERR187490
2304	7	0.20105374583433644	ERR187490
2304	8	0.17336701797896836	ERR187490
2304	9	0.17076006153676104	ERR187490
2304	10	0.21064023465937964	ERR187490
2304	11	0.25209390780104	ERR187490
2304	12	0.23954985100426285	ERR187490
2304	13	0.253787065282431	ERR187490
2304	14	0.3139966163939789	ERR187490
2304	15	0.3329974634644799	ERR187490
2304	16	0.35902658390218534	ERR187490
2304	17	0.29436515332616153	ERR187490
2304	18	0.2890394112733077	ERR187490
2304	19	0.29406200771940405	ERR187490
2304	20	0.293266776008295	ERR187490
2304	21	0.27598019087746906	ERR187490
2304	22	0.35321937583903207	ERR187490
2304	23	0.35472893440016406	ERR187490
2304	24	0.43617630874817337	ERR187490
2304	25	0.37883302972122124	ERR187490
2304	26	0.29700434695477185	ERR187490
2304	27	0.3623783764370003	ERR187490
2304	28	0.20902514205868528	ERR187490
2305	1	0.20844650341128101	ERR187490
2305	2	0.1861219908248941	ERR187490
2305	3	0.16176342647675312	ERR187490
2305	4	0.10343813103779809	ERR187490
2305	5	0.11649117196243708	ERR187490
2305	6	0.10986834261514389	ERR187490
2305	7	0.14470517901889934	ERR187490
2305	8	0.15806645910993922	ERR187490
2305	9	0.16887730666808665	ERR187490
2305	10	0.1603267195012208	ERR187490
2305	11	0.130645002169949	ERR187490
2305	12	0.17867534828597798	ERR187490
2305	13	0.14985202886784066	ERR187490
2305	14	0.2306681113990976	ERR187490
2305	15	0.2641356261465049	ERR187490
2305	16	0.24395071362017262	ERR187490
2305	17	0.250651976835087	ERR187490
2305	18	0.25100523449754775	ERR187490
2305	19	0.26274887086202625	ERR187490
2305	20	0.254800009361297	ERR187490
2305	21	0.2843368915258324	ERR187490
2305	22	0.2289762657036789	ERR187490
2305	23	0.20317185355774114	ERR187490
2305	24	0.2251456511373533	ERR187490
2305	25	0.22522615603375584	ERR187490
2305	26	0.19858606927463285	ERR187490
2305	27	0.2726642107791406	ERR187490
2305	28	0.3492233020020663	ERR187490
2306	1	0.07573398608430892	ERR187490
2306	2	0.07182072447844234	ERR187490
2306	3	0.05848661399488719	ERR187490
2306	4	0.024381470496017243	ERR187490
2306	5	0.061379648048529134	ERR187490
2306	6	0.04609400426370769	ERR187490
2306	7	0.05979630008742021	ERR187490
2306	8	0.05279301531379588	ERR187490
2306	9	0.07215351472069642	ERR187490
2306	10	0.07162504697830485	ERR187490
2306	11	0.022443434414775254	ERR187490
2306	12	-0.017938437536528795	ERR187490
2306	13	0.09510853521300788	ERR187490
2306	14	0.12081913812293266	ERR187490
2306	15	0.08042103226924269	ERR187490
2306	16	0.09287026274281374	ERR187490
2306	17	0.09324214424856336	ERR187490
2306	18	0.1450029284354386	ERR187490
2306	19	0.04733787186148675	ERR187490
2306	20	0.021366828584497455	ERR187490
2306	21	0.10261141902714144	ERR187490
2306	22	0.02924853799456173	ERR187490
2306	23	-0.4865098030831163	ERR187490
2306	24	-0.03147974433802858	ERR187490
2306	25	-0.03930479451416602	ERR187490
2306	26	0.14512584975253162	ERR187490
2306	27	0.19990850299143403	ERR187490
2306	28	0.1769249762790892	ERR187490
2307	1	-0.05824438018694167	ERR187490
2307	2	-0.026428250924034558	ERR187490
2307	3	-0.034094372948104024	ERR187490
2307	4	-0.04456898128653819	ERR187490
2307	5	-0.07490583749449797	ERR187490
2307	6	-0.09081390224103814	ERR187490
2307	7	-0.06219061940251436	ERR187490
2307	8	-0.08055191369552972	ERR187490
2307	9	-0.046357415244358435	ERR187490
2307	10	-0.12097658124718436	ERR187490
2307	11	-0.1109369099596691	ERR187490
2307	12	-0.1293681305293788	ERR187490
2307	13	-0.1920279636011486	ERR187490
2307	14	-0.08329895073993043	ERR187490
2307	15	-0.10436518377689197	ERR187490
2307	16	-0.08415547982109928	ERR187490
2307	17	-0.15564425060436093	ERR187490
2307	18	-0.09045039908955488	ERR187490
2307	19	-0.0791212928296261	ERR187490
2307	20	-0.07485656302659294	ERR187490
2307	21	-0.03431594525663684	ERR187490
2307	22	-0.03246237148134412	ERR187490
2307	23	0.02083556281287713	ERR187490
2307	24	-0.06715541339336539	ERR187490
2307	25	-0.18464739097191796	ERR187490
2307	26	-0.09585279590237406	ERR187490
2307	27	-0.04896668933097459	ERR187490
2307	28	-0.1753320225532562	ERR187490
2308	1	-0.580296293171358	ERR187490
2308	2	-0.36332539255840146	ERR187490
2308	3	-0.29225116372251136	ERR187490
2308	4	-0.19131881406366347	ERR187490
2308	5	-0.1897559973958849	ERR187490
2308	6	-0.21826850804107778	ERR187490
2308	7	-0.1816798582040633	ERR187490
2308	8	-0.2078457424844231	ERR187490
2308	9	-0.38493697505933255	ERR187490
2308	10	-0.3688026465882217	ERR187490
2308	11	-0.35777223119845303	ERR187490
2308	12	-0.36879981148938157	ERR187490
2308	13	-0.3199717232681678	ERR187490
2308	14	-0.43332185052807404	ERR187490
2308	15	-0.44173319050131	ERR187490
2308	16	-0.38738731273173244	ERR187490
2308	17	-0.47404142100062785	ERR187490
2308	18	-0.3846003157443647	ERR187490
2308	19	-0.47453563762855566	ERR187490
2308	20	-0.3496767950710975	ERR187490
2308	21	-0.29625287402978273	ERR187490
2308	22	-0.3330710592349746	ERR187490
2308	23	-0.45687266529949255	ERR187490
2308	24	-0.4952760416069779	ERR187490
2308	25	-0.5280884226937985	ERR187490
2308	26	-0.49521087914711615	ERR187490
2308	27	-0.2467872484798832	ERR187490
2308	28	-0.249648225775708	ERR187490
